SOURCE_TITLE,SOURCE_ORG,DATASET_ABBR,SOURCE_ABBR,DATA_CLEAN,OUTPUT,URL,DOWNLOAD_DATE,VARABBR,SRC_SPECIFIC_VAR_NAME,UNITS_CLEAN,DOWNLOAD_METHOD,AGGREGATOR,HISTORICAL,COUNTRY_SPECIFIC,DIGITIZED,BIBTEX
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,nGDP,HFS_nGDP,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,govrev,HFS_govrev,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,govdebt,HFS_govdebt,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,govexp,HFS_govexp,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,unemp,HFS_unemp,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,M0,HFS_M0,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,M2,HFS_M2,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,exports,HFS_exports,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,imports,HFS_imports,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,govdef,HFS_govdef,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,M1,HFS_M1,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,USDfx,HFS_USDfx,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,CPI,HFS_CPI,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,deflator,HFS_deflator,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,rGDP,HFS_rGDP,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,strate,HFS_strate,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
"Schuler, K. (2015).?Establishing an international data archive on free banking?(Studies in Applied Economics No. 24). The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise.?https://EconPapers.repec.org/RePEc:ris:jhisae:0024",Center for Financial Stability,,HFS,/aggregators/HFS/HFS.dta,,https://centerforfinancialstability.org/hfs.php?,6/28/2024,cons,HFS_cons,,Manual,Yes,Yes,No,No,"@TECHREPORT{HFS, title = {Establishing an International Data Archive on Free Banking}, author = {Schuler, Kurt}, year = {2015}, institution = {The Johns Hopkins Institute for Applied Economics, Global Health, and the Study of Business Enterprise}, type = {Studies in Applied Economics}, number = {24}, url = {https://EconPapers.repec.org/RePEc:ris:jhisae:0024} }"
