ISO3,countryname,year,HPI,BIS,DALLASFED,EUS,JST,OECD,CS1,CS2,chainlinking_ratio,source,source_change
NZL,New Zealand,1997,47.413101,47.4131,49.54642944129198,,,34.40566398584,,,1,BIS,
NZL,New Zealand,1975,6.4794998,6.4795,6.576414260734836,,,4.59658085284764,,,1,BIS,
NZL,New Zealand,1999,47.3923,47.3923,48.83318244927658,,,34.4989137527156,,,1,BIS,
NZL,New Zealand,1973,4.6606998,4.6607,,,,3.01022420305613,,,1,BIS,
NZL,New Zealand,2013,117.9402,117.9402,118.7521619166016,,,83.533791165522,,,1,BIS,
NZL,New Zealand,2021,267.7825,267.7825,271.4701150543041,,,180.981047547381,,,1,BIS,
NZL,New Zealand,2000,46.844799,46.8448,48.23765583441338,,,34.3764140589648,,,1,BIS,
NZL,New Zealand,1988,28.8249,28.8249,29.26390088563832,,,20.7046982382544,,,1,BIS,
NZL,New Zealand,2020,212.64861,212.6486,213.3439475305987,,,143.109392226519,,,1,BIS,
NZL,New Zealand,1970,2.6998,2.6998,,,,1.89073948104117,,,1,BIS,
NZL,New Zealand,1979,7.9147,7.9147,8.032684578043973,,,5.64383969617898,,,1,BIS,
NZL,New Zealand,1977,7.2753,7.2753,7.381760138134555,,,5.24660282927946,,,1,BIS,
NZL,New Zealand,1985,20.4734,20.4734,20.78110898182708,,,14.1847145382136,,,1,BIS,
NZL,New Zealand,2024,231.0219,231.0219,,,,,,,1,BIS,
NZL,New Zealand,2002,55.73,55.73,55.43937304240485,,,38.7001532496168,,,1,BIS,
NZL,New Zealand,1969,2.4725001,2.4725,,,,,,,1,BIS,
NZL,New Zealand,2004,77.908302,77.9083,77.8962662194202,,,54.5231136922157,,,1,BIS,
NZL,New Zealand,2017,169.2484,169.2484,169.5796660509083,,,121.59619600951,,,1,BIS,
NZL,New Zealand,2008,95.8797,95.8797,96.58610731808264,,,72.66106834732901,,,1,BIS,
NZL,New Zealand,2023,237.4259,237.4259,239.134634548962,,,,,,1,BIS,
NZL,New Zealand,1980,8.8921003,8.892099999999999,9.029845422181417,,,6.18648453380412,,,1,BIS,
NZL,New Zealand,2001,48.903198,48.9032,49.71262291656571,,,35.0184124539688,,,1,BIS,
NZL,New Zealand,1989,30.931801,30.9318,31.40364186352374,,,22.0009449976375,,,1,BIS,
NZL,New Zealand,2006,97.792603,97.79259999999999,98.21341841808636,,,68.53582866042829,,,1,BIS,
NZL,New Zealand,1965,2.1314001,2.1314,,,,,,,1,BIS,
NZL,New Zealand,2019,183.21381,183.2138,182.3003915354088,,,129.899925250187,,,1,BIS,
NZL,New Zealand,1982,14.3882,14.3882,14.61117625826114,,,10.0099749750626,,,1,BIS,
NZL,New Zealand,2014,126.3818,126.3818,127.0549108894149,,,88.95877760305591,,,1,BIS,
NZL,New Zealand,1996,45.216099,45.2161,47.12277461215994,,,32.4389189027027,,,1,BIS,
NZL,New Zealand,2011,101.6876,101.6876,102.3128574444087,,,73.4455663860839,,,1,BIS,
NZL,New Zealand,1972,3.4814,3.4814,,,,2.39114992793403,,,1,BIS,
NZL,New Zealand,1998,46.331902,46.3319,47.76677432393229,,,33.7879155302112,,,1,BIS,
NZL,New Zealand,1991,31.008101,31.0081,31.68755571436219,,,22.6589433526416,,,1,BIS,
NZL,New Zealand,1963,1.9040999,1.9041,,,,,,,1,BIS,
PER,Peru,1999,69.493698,69.4937,,,,,,,1,BIS,
PER,Peru,2012,149.6073,149.6073,,,,,,,1,BIS,
PER,Peru,2009,86.5187,86.5187,,,,,,,1,BIS,
PER,Peru,2019,169.2388,169.2388,,,,,,,1,BIS,
PER,Peru,2004,54.6199,54.6199,,,,,,,1,BIS,
PER,Peru,2015,163.81731,163.8173,,,,,,,1,BIS,
PER,Peru,2020,175.7486,175.7486,,,,,,,1,BIS,
PER,Peru,1998,61.9132,61.9132,,,,,,,1,BIS,
PER,Peru,2003,53.380699,53.3807,,,,,,,1,BIS,
PER,Peru,2022,173.12421,173.1242,,,,,,,1,BIS,
PER,Peru,2010,103.8274,103.8274,,,,,,,1,BIS,
PER,Peru,2013,163.85291,163.8529,,,,,,,1,BIS,
PER,Peru,2016,167.377,167.377,,,,,,,1,BIS,
PER,Peru,2021,170.49809,170.4981,,,,,,,1,BIS,
PER,Peru,2023,178.202,178.202,,,,,,,1,BIS,
PER,Peru,2001,60.6535,60.6535,,,,,,,1,BIS,
PER,Peru,2018,170.2999,170.2999,,,,,,,1,BIS,
PER,Peru,2017,167.72791,167.7279,,,,,,,1,BIS,
PER,Peru,2014,170.33701,170.337,,,,,,,1,BIS,
PER,Peru,2024,175.1899,175.1899,,,,,,,1,BIS,
PER,Peru,2000,65.126602,65.1266,,,,,,,1,BIS,
PER,Peru,2005,57.6166,57.6166,,,,,,,1,BIS,
PER,Peru,2006,53.973701,53.9737,,,,,,,1,BIS,
PER,Peru,2011,125.0811,125.0811,,,,,,,1,BIS,
PER,Peru,2002,59.6684,59.6684,,,,,,,1,BIS,
PER,Peru,2008,80.795097,80.79510000000001,,,,,,,1,BIS,
PER,Peru,2007,62.963799,62.9638,,,,,,,1,BIS,
PHL,Philippines,2023,248.466,248.466,,,,,,,1,BIS,
PHL,Philippines,2015,162.5863,162.5863,,,,,,,1,BIS,
PHL,Philippines,2022,233.4075,233.4075,,,,,,,1,BIS,
PHL,Philippines,2014,147.80569,147.8057,,,,,,,1,BIS,
PHL,Philippines,2018,185.466,185.466,,,,,,,1,BIS,
PHL,Philippines,2024,251.8465,251.8465,,,,,,,1,BIS,
PHL,Philippines,2011,108.3396,108.3396,,,,,,,1,BIS,
PHL,Philippines,2008,100.9196,100.9196,,,,,,,1,BIS,
PHL,Philippines,2009,98.396004,98.396,,,,,,,1,BIS,
PHL,Philippines,2020,206.5172,206.5172,,,,,,,1,BIS,
PHL,Philippines,2019,204.827,204.827,,,,,,,1,BIS,
PHL,Philippines,2012,117.0046,117.0046,,,,,,,1,BIS,
PHL,Philippines,2017,184.54401,184.544,,,,,,,1,BIS,
PHL,Philippines,2013,134.3643,134.3643,,,,,,,1,BIS,
PHL,Philippines,2010,101.4691,101.4691,,,,,,,1,BIS,
PHL,Philippines,2021,216.65871,216.6587,,,,,,,1,BIS,
PHL,Philippines,2016,174.86349,174.8635,,,,,,,1,BIS,
POL,Poland,2015,94.574402,94.5744,,100.63,,100,,,1,BIS,
POL,Poland,2024,198.0873,198.0873,,200.04,,,,,1,BIS,
POL,Poland,2019,120.3106,120.3106,,127.06,,122.55025,,,1,BIS,
POL,Poland,2006,72.610695,,,,,76.515,,,.9489733,OECD,
POL,Poland,2005,53.147251,,,,,56.0049999975976,,,.9489733,OECD,
POL,Poland,2011,99.346703,99.3467,,105.41,,105.7355,,,1,BIS,
POL,Poland,2021,146.9084,146.9084,,141.16,,147.7595,,,1,BIS,
POL,Poland,2010,100.3219,100.3219,,105.87,,105.71625,,,1,BIS,
POL,Poland,2014,93.637001,93.637,,98.66,,98.4537499999999,,,1,BIS,
POL,Poland,2016,98.343002,98.343,,100,,101.859,,,1,BIS,
POL,Poland,2009,104.16879,,,,,109.77,,,.9489733,OECD,1
POL,Poland,2012,94.962601,94.96259999999999,,100.29,,101.92875,,,1,BIS,
POL,Poland,2020,131.06709,131.0671,,137.06,,135.335,,,1,BIS,
POL,Poland,2013,92.311302,92.3113,,97.43000000000001,,97.4164999999999,,,1,BIS,
POL,Poland,2007,108.00977,,,,,113.8175,,,.9489733,OECD,
POL,Poland,2017,102.1305,102.1305,,103.33,,105.76825,,,1,BIS,
POL,Poland,2023,181.5358,181.5358,,169.52,,,,,1,BIS,
POL,Poland,2018,109.9422,109.9422,,116.11,,112.765,,,1,BIS,
POL,Poland,2008,107.15569,,,,,112.9175,,,.9489733,OECD,
POL,Poland,2022,160.62869,160.6287,,169.64,,165.180499999792,,,1,BIS,
PRT,Portugal,1988,40.84,40.84,41.56626342380146,,38.34226970795406,40.4701462999656,,,1,BIS,
PRT,Portugal,1991,65.076103,65.0761,66.23335188561539,,61.13050747943361,65.62818425856339,,,1,BIS,
PRT,Portugal,2005,105.8226,105.8226,107.7044979997438,,103.0414734910696,110.622749382584,,,1,BIS,
PRT,Portugal,2008,97.561897,97.56189999999999,100.9828749033113,106.56,99.0226499315019,106.308240899818,,,1,BIS,
PRT,Portugal,1984,25.148701,,25.59592489037591,,,,,,.98252755,DALLASFED,
PRT,Portugal,1989,47.849201,47.8492,48.70006150356474,,44.94229962941562,47.7943152045528,,,1,BIS,
PRT,Portugal,1995,73.331299,73.3313,74.63538071323119,,72.28069513394944,77.59874691291751,,,1,BIS,
PRT,Portugal,1997,78.377899,78.3779,79.77171531900383,,76.12513187171137,81.7260380650704,,,1,BIS,
PRT,Portugal,2001,100.0284,100.0284,101.8072249276232,,98.43079162876742,105.672836626221,,,1,BIS,
PRT,Portugal,2011,91.516701,91.5167,93.18325570107424,103.18,95.0958251463593,102.0925,,,1,BIS,
PRT,Portugal,2019,136.0594,136.0594,143.5954287501574,137.14,131.7295742490921,141.8825,,,1,BIS,
PRT,Portugal,2024,213.20351,213.2035,,212.45,,,,,1,BIS,
PRT,Portugal,2018,123.2704,123.2704,125.5548460194741,129.72,120.1547851147546,129.0325,,,1,BIS,
PRT,Portugal,1994,73.019798,73.0198,74.31832301425439,,71.18945638890771,76.4272202834748,,,1,BIS,
PRT,Portugal,2014,90.333702,90.33369999999999,88.42739031961531,97.7,90.33777062922374,97.03750000000009,,,1,BIS,
PRT,Portugal,1982,16.406012,,16.69776117522419,,,,,,.98252755,DALLASFED,
PRT,Portugal,2006,106.7572,106.7572,108.6556710792212,,105.2133820811042,112.954456136583,,,1,BIS,
PRT,Portugal,1998,82.3965,82.3965,83.86175956779306,,79.51774821038585,85.3682661333621,,,1,BIS,
PRT,Portugal,2000,97.505096,97.5051,99.23905760382625,,93.37093159138998,100.24069741222,,,1,BIS,
PRT,Portugal,1977,5.9783072,,6.084620470747486,,,,,,.98252755,DALLASFED,
PRT,Portugal,1996,74.888901,74.88890000000001,76.22066917586741,,73.45912728839399,78.8638822076668,,,1,BIS,
PRT,Portugal,1986,31.654997,,32.21792160791643,,,,,,.98252755,DALLASFED,
PRT,Portugal,2021,163.901,163.901,169.0234556695838,161.7,,168.84,,,1,BIS,
PRT,Portugal,2003,101.6172,101.6172,103.4242191556079,,100.1138886755436,107.47976752926,,,1,BIS,
PRT,Portugal,1979,8.8989191,,9.057169702377369,,,,,,.98252755,DALLASFED,
PRT,Portugal,2007,105.7292,105.7292,107.6093806867447,,105.6916247273137,113.467885482659,,,1,BIS,
PRT,Portugal,2016,102.0609,102.0609,96.35383261179894,103.67,99.74407458133878,107.115,,,1,BIS,
PRT,Portugal,2020,146.8831,146.8831,151.5535768497683,151.67,142.8294524888446,154.3275,,,1,BIS,
PRT,Portugal,1980,11.517996,,11.7228221873684,,,,,,.98252755,DALLASFED,
PRT,Portugal,1987,34.695992,,35.31299688908314,,,,,,.98252755,DALLASFED,1
PRT,Portugal,2010,98.931099,98.9311,99.99999608786631,108.16,100.0000004620174,107.3575,,,1,BIS,
PRT,Portugal,1975,4.0274758,,4.099097433867907,,,,,,.98252755,DALLASFED,
PRT,Portugal,1978,6.9872317,,7.111487014184067,,,,,,.98252755,DALLASFED,
PRT,Portugal,1993,70.527702,70.5277,71.78186149409484,,69.60147942657095,74.7224079244068,,,1,BIS,
PRT,Portugal,1983,20.860929,,21.23190363561232,,,,,,.98252755,DALLASFED,
PRT,Portugal,1999,89.872902,89.8729,91.47114417051863,,86.65703897837062,93.03283018361439,,,1,BIS,
PRT,Portugal,2022,182.4838,182.4838,201.2048114242196,188.31,,190.170000002871,,,1,BIS,
PRT,Portugal,1981,13.751186,,13.99572567713146,,,,,,.98252755,DALLASFED,
PRT,Portugal,2012,87.846703,87.8467,86.65186726445251,94.64,88.37063125228774,94.8725,,,1,BIS,
PRT,Portugal,2015,94.860603,94.86060000000001,90.51997108719337,100.57,93.1317222981688,100,,,1,BIS,
PRT,Portugal,2013,88.386902,88.3869,87.0006307032732,92.75,86.70563345959515,93.08499999999999,,,1,BIS,
PRT,Portugal,2009,99.788101,99.7881,101.0145806785772,105.67,99.23619728548853,106.5375,,,1,BIS,
PRT,Portugal,1992,69.8423,69.84229999999999,71.08433456838689,,68.73218754555471,73.7891578975626,,,1,BIS,
PRT,Portugal,2017,112.7634,112.7634,107.6727922245002,121.06,108.9641150888575,117.015,,,1,BIS,
PRT,Portugal,1985,29.352533,,29.87451393553321,,,,,,.98252755,DALLASFED,
PRT,Portugal,2023,196.79111,196.7911,223.6207902646864,211.27,,,,,1,BIS,
PRT,Portugal,1990,54.484501,54.4845,55.45339036608485,,51.20895424659441,54.9766527971653,,,1,BIS,
PRT,Portugal,2002,100.153,100.153,101.9340480056861,,99.04378772759955,106.330933909589,,,1,BIS,
PRT,Portugal,1976,4.9708114,,5.059207957885914,,,,,,.98252755,DALLASFED,
PRT,Portugal,2004,102.0844,102.0844,103.8998056857121,,100.7533070194978,108.166231074842,,,1,BIS,
ROU,Romania,2021,115.4812,115.4812,,133.78,,134.0875,,,1,BIS,
ROU,Romania,2019,104.6025,104.6025,,121.79,,122.69,,,1,BIS,
ROU,Romania,2020,107.113,107.113,,126.38,,128.435,,,1,BIS,
ROU,Romania,2012,82.0084,82.00839999999999,,97.44,,99.51000000000001,,,1,BIS,
ROU,Romania,2022,123.0126,123.0126,,139.82,,143.697499998842,,,1,BIS,
ROU,Romania,2017,95.397499,95.39749999999999,,113.75,,112.355,,,1,BIS,
ROU,Romania,2023,127.1967,127.1967,,150.02,,,,,1,BIS,
ROU,Romania,2014,82.0084,82.00839999999999,,96.88,,97.2199999999999,,,1,BIS,
ROU,Romania,2013,82.0084,82.00839999999999,,100.42,,99.25999999999991,,,1,BIS,
ROU,Romania,2009,109.6234,109.6234,,132.7,,129.277499996736,,,1,BIS,
ROU,Romania,2018,100.4184,100.4184,,119.66,,118.6175,,,1,BIS,
ROU,Romania,2016,90.376602,90.3766,,103.65,,105.95,,,1,BIS,
ROU,Romania,2011,82.8452,82.84520000000001,,102.31,,104.8275,,,1,BIS,
ROU,Romania,2024,130.5439,130.5439,,155.06,,,,,1,BIS,
ROU,Romania,2015,83.681999,83.682,,98.87,,100,,,1,BIS,
ROU,Romania,2010,96.234299,96.2343,,114.77,,119.5425,,,1,BIS,
RUS,Russian Federation,2018,92.442497,92.4425,,,,116.1475,,,1,BIS,
RUS,Russian Federation,2003,23.5079,23.5079,,,,29.37025,,,1,BIS,
RUS,Russian Federation,2005,37.3069,37.3069,,,,45.7065,,,1,BIS,
RUS,Russian Federation,2001,15.2698,15.2698,,,,18.6982499995966,,,1,BIS,
RUS,Russian Federation,2019,98.507698,98.5077,,,,119.822,,,1,BIS,
RUS,Russian Federation,2007,79.452103,79.4521,,,,84.37575,,,1,BIS,
RUS,Russian Federation,2004,30.1793,30.1793,,,,37.8025,,,1,BIS,
RUS,Russian Federation,2022,158.8224,158.8224,,,,225.505500023827,,,1,BIS,
RUS,Russian Federation,2012,94.875504,94.8755,,,,89.8689999999999,,,1,BIS,
RUS,Russian Federation,2013,95.058296,95.0583,,,,95.5739999999999,,,1,BIS,
RUS,Russian Federation,2002,19.450899,19.4509,,,,23.4905,,,1,BIS,
RUS,Russian Federation,2010,100.9818,100.9818,,,,92.5274999999999,,,1,BIS,
RUS,Russian Federation,2017,88.110199,88.11020000000001,,,,108.782,,,1,BIS,
RUS,Russian Federation,2006,61.6269,61.6269,,,,60.51525,,,1,BIS,
RUS,Russian Federation,2008,95.086403,95.0864,,,,98.6997499999999,,,1,BIS,
RUS,Russian Federation,2016,90.858803,90.8588,,,,102.8555,,,1,BIS,
RUS,Russian Federation,2023,163.96429,163.9643,,,,,,,1,BIS,
RUS,Russian Federation,2021,129.0703,129.0703,,,,175.268,,,1,BIS,
RUS,Russian Federation,2024,187.2632,187.2632,,,,,,,1,BIS,
RUS,Russian Federation,2009,89.028,89.02800000000001,,,,93.9549999999999,,,1,BIS,
RUS,Russian Federation,2011,81.1978,81.1978,,,,81.8727499999999,,,1,BIS,
RUS,Russian Federation,2014,97.762398,97.7624,,,,97.90949999999989,,,1,BIS,
RUS,Russian Federation,2015,94.729797,94.7298,,,,100,,,1,BIS,
RUS,Russian Federation,2020,112.2823,112.2823,,,,144.2595,,,1,BIS,
SAU,Saudi Arabia,2017,88.967499,,,,,88.9675000000002,,,1,OECD,
SAU,Saudi Arabia,2016,95.091003,,,,,95.09100000000019,,,1,OECD,
SAU,Saudi Arabia,2022,87.555748,,,,,87.55575000061761,,,1,OECD,
SAU,Saudi Arabia,2014,101.189,,,,,101.18900000051,,,1,OECD,
SAU,Saudi Arabia,2018,86.462502,,,,,86.4625000000002,,,1,OECD,
SAU,Saudi Arabia,2020,84.833,,,,,84.8330000000002,,,1,OECD,
SAU,Saudi Arabia,2015,100,,,,,100,,,1,OECD,
SAU,Saudi Arabia,2021,85.72625,,,,,85.72625000000021,,,1,OECD,
SAU,Saudi Arabia,2019,83.502251,,,,,83.5022500000002,,,1,OECD,
SGP,Singapore,2004,61.185299,61.1853,,,,,,,1,BIS,
SGP,Singapore,2006,70.065903,70.0659,,,,,,,1,BIS,
SGP,Singapore,2007,91.8909,91.8909,,,,,,,1,BIS,
SGP,Singapore,2017,104.3838,104.3838,,,,,,,1,BIS,
SGP,Singapore,2010,104.7601,104.7601,,,,,,,1,BIS,
SGP,Singapore,2018,112.587,112.587,,,,,,,1,BIS,
SGP,Singapore,2005,63.593601,63.5936,,,,,,,1,BIS,
SGP,Singapore,2001,63.066799,63.0668,,,,,,,1,BIS,
SGP,Singapore,2021,130.64909,130.6491,,,,,,,1,BIS,
SGP,Singapore,2011,110.9313,110.9313,,,,,,,1,BIS,
SGP,Singapore,2008,87.601097,87.6011,,,,,,,1,BIS,
SGP,Singapore,2012,114.0169,114.0169,,,,,,,1,BIS,
SGP,Singapore,2009,89.1063,89.1063,,,,,,,1,BIS,
SGP,Singapore,2002,61.937901,61.9379,,,,,,,1,BIS,
SGP,Singapore,2013,115.2963,115.2963,,,,,,,1,BIS,
SGP,Singapore,1998,53.810001,53.81,,,,,,,1,BIS,
SGP,Singapore,2020,118.1562,118.1562,,,,,,,1,BIS,
SGP,Singapore,2024,154.0546,154.0546,,,,,,,1,BIS,
SGP,Singapore,2003,60.658501,60.6585,,,,,,,1,BIS,
SGP,Singapore,2023,151.6463,151.6463,,,,,,,1,BIS,
SGP,Singapore,1999,72.173103,72.17310000000001,,,,,,,1,BIS,
SGP,Singapore,2022,141.9379,141.9379,,,,,,,1,BIS,
SGP,Singapore,2019,115.5974,115.5974,,,,,,,1,BIS,
SGP,Singapore,2016,103.2549,103.2549,,,,,,,1,BIS,
SGP,Singapore,2015,106.5663,106.5663,,,,,,,1,BIS,
SGP,Singapore,2000,71.420502,71.4205,,,,,,,1,BIS,
SGP,Singapore,2014,110.6303,110.6303,,,,,,,1,BIS,
SRB,Serbia,2005,61.450699,61.4507,,,,,,,1,BIS,
SRB,Serbia,2001,31.672899,31.6729,,,,,,,1,BIS,
SRB,Serbia,2021,172.5347,172.5347,,,,,,,1,BIS,
SRB,Serbia,2014,96.471603,96.4716,,,,,,,1,BIS,
SRB,Serbia,2012,94.308998,94.309,,,,,,,1,BIS,
SRB,Serbia,2015,97.425201,97.4252,,,,,,,1,BIS,
SRB,Serbia,2008,83.947403,83.9474,,,,,,,1,BIS,
SRB,Serbia,2003,45.589802,45.5898,,,,,,,1,BIS,
SRB,Serbia,2006,61.679298,61.6793,,,,,,,1,BIS,
SRB,Serbia,2013,92.422897,92.4229,,,,,,,1,BIS,
SRB,Serbia,2023,211.1638,211.1638,,,,,,,1,BIS,
SRB,Serbia,2004,51.7887,51.7887,,,,,,,1,BIS,
SRB,Serbia,2016,120.0966,120.0966,,,,,,,1,BIS,
SRB,Serbia,2019,139.7388,139.7388,,,,,,,1,BIS,
SRB,Serbia,2024,218.68221,218.6822,,,,,,,1,BIS,
SRB,Serbia,2002,33.7798,33.7798,,,,,,,1,BIS,
SRB,Serbia,2017,117.5725,117.5725,,,,,,,1,BIS,
SRB,Serbia,2007,65.365601,65.3656,,,,,,,1,BIS,
SRB,Serbia,2020,152.8313,152.8313,,,,,,,1,BIS,
SRB,Serbia,2000,29.299801,29.2998,,,,,,,1,BIS,
SRB,Serbia,2010,103.7535,103.7535,,,,,,,1,BIS,
SRB,Serbia,2009,92.764603,92.7646,,,,,,,1,BIS,
SRB,Serbia,2018,126.3872,126.3872,,,,,,,1,BIS,
SRB,Serbia,2011,93.656303,93.6563,,,,,,,1,BIS,
SRB,Serbia,2022,197.9418,197.9418,,,,,,,1,BIS,
SVK,Slovakia,2013,96.3759,96.3759,,93.58,,93.5867660330851,,,1,BIS,
SVK,Slovakia,2012,94.376404,94.3764,,91.63,,92.7542681143299,,,1,BIS,
SVK,Slovakia,2016,112.9718,112.9718,,107.73,,106.702733243167,,,1,BIS,
SVK,Slovakia,2010,99.575104,99.57510000000001,,96.63,,96.78425803935509,,,1,BIS,
SVK,Slovakia,2017,119.6701,119.6701,,116.16,,112.990217524456,,,1,BIS,
SVK,Slovakia,2009,101.032,101.032,,103.39,,100.81724795688,,,1,BIS,
SVK,Slovakia,2022,184.4539,184.4539,,166.42,,175.471311314359,,,1,BIS,
SVK,Slovakia,2007,112.6606,112.6606,,93.62,,98.00475498811269,,,1,BIS,
SVK,Slovakia,2019,141.7646,141.7646,,131.03,,132.395169012078,,,1,BIS,
SVK,Slovakia,2014,99.575104,99.57510000000001,,93.40000000000001,,94.9067627330933,,,1,BIS,
SVK,Slovakia,2015,104.3739,104.3739,,100.23,,100,,,1,BIS,
SVK,Slovakia,2006,83.388199,83.3882,,80.95999999999999,,75.986810032975,,,1,BIS,
SVK,Slovakia,2005,71.437172,,,,,65.0965362479119,,,1.0974036,OECD,1
SVK,Slovakia,2020,151.862,151.862,,143.75,,145.061137347157,,,1,BIS,
SVK,Slovakia,2023,181.85451,181.8545,,178.82,,,,,1,BIS,
SVK,Slovakia,2024,189.45261,189.4526,,173.51,,,,,1,BIS,
SVK,Slovakia,2008,113.7524,113.7524,,120.39,,115.552711118222,,,1,BIS,
SVK,Slovakia,2018,127.7681,127.7681,,120.68,,121.320196699508,,,1,BIS,
SVK,Slovakia,2011,97.275703,97.2757,,94.42,,95.3292616768459,,,1,BIS,
SVK,Slovakia,2021,168.158,168.158,,163.21,,154.333614165965,,,1,BIS,
SVN,Slovenia,2023,163.1244,163.1244,162.3235160372434,181.96,,,,,1,BIS,
SVN,Slovenia,2005,76.670715,,76.9365867761064,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1988,.056970388,,.0571679430601471,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1992,24.366642,,24.45113764857312,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1977,.00014750558,,.0001480170791833,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2001,51.654102,,51.83321953981972,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1976,.00012350727,,.0001239355493359,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1997,39.981312,,40.11995186467112,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2009,99.7995,99.79949999999999,100.145550953692,116.97,,117.055,,,1,BIS,
SVN,Slovenia,2011,101.0196,101.0196,101.3698659826014,122.24,,120.385,,,1,BIS,
SVN,Slovenia,2014,84.202904,84.2029,84.49486561456004,101.51,,99.2025,,,1,BIS,
SVN,Slovenia,1989,1.0289798,,1.03254794737459,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1994,30.441027,,30.54658745601954,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2007,108.8008,108.8008,109.1780854350012,115.66,,120.845000008208,,,1,BIS,
SVN,Slovenia,2013,88.067902,88.06789999999999,88.37329032043156,109.6,,106.21,,,1,BIS,
SVN,Slovenia,1987,.010640888,,.0106777876051167,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2003,59.501831,,59.70816255338769,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2024,171.55409,171.5541,,193.48,,,,,1,BIS,
SVN,Slovenia,1990,3.6377718,,3.650386534215513,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1991,8.4403753,,8.469643272000134,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2022,152.5788,152.5788,153.1078814393579,166.93,,173.647500002329,,,1,BIS,
SVN,Slovenia,2019,112.299,112.299,112.6883596601609,131.33,,129.69,,,1,BIS,
SVN,Slovenia,1978,.00017709647,,.0001777105945282,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1975,.00010266006,,.0001030160506164,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2004,66.314003,,66.54396419997275,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2015,84.245598,84.2456,84.53767389307211,102.38,,100,,,1,BIS,
SVN,Slovenia,1982,.00052646181,,.0005282874390584,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1979,.00022542193,,.000226203620164,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1983,.00070875138,,.0007112091019175,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2020,118.1093,118.1093,118.518839284833,132.99,,135.6575,,,1,BIS,
SVN,Slovenia,1986,.0045339516,,.0045496738280564,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2017,98.937798,98.9378,99.28082490382789,111.33,,111.785,,,1,BIS,
SVN,Slovenia,2002,54.874229,,55.06451372439895,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1993,30.451239,,30.55683412944428,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1998,43.335659,,43.48593079475262,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2008,108.6216,108.6216,108.9982908934212,127.31,,129.3075,,,1,BIS,
SVN,Slovenia,1985,.0021869079,,.00219449148967,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2010,99.654503,99.6545,100.0000032491193,117.41,,117.205,,,1,BIS,
SVN,Slovenia,2016,90.047401,90.0474,90.35959181708124,103.69,,103.2525,,,1,BIS,
SVN,Slovenia,1999,44.707466,,44.86249993190841,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1995,36.64529,,36.77236534726268,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2000,49.372784,,49.54399093902229,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2012,92.1036,92.1036,92.42294820368302,107.95,,112.09,,,1,BIS,
SVN,Slovenia,2021,136.7348,136.7348,137.2089083008434,142.65,,151.3175,,,1,BIS,
SVN,Slovenia,1981,.00040437296,,.0004057751884055,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1996,35.890343,,36.01479836434613,,,,,,.9965443,DALLASFED,
SVN,Slovenia,2006,93.112236,,93.43512228563978,,,,,,.9965443,DALLASFED,1
SVN,Slovenia,2018,107.12,107.12,107.4914416089187,125.55,,121.5475,,,1,BIS,
SVN,Slovenia,1980,.00029209346,,.0002931063517667,,,,,,.9965443,DALLASFED,
SVN,Slovenia,1984,.001107881,,.0011117227867835,,,,,,.9965443,DALLASFED,
SWE,Sweden,1980,18.1947,18.1947,18.55521916007219,,16.19302263746853,13.5736710164835,,,1,BIS,
SWE,Sweden,1997,36.900902,36.9009,37.15092306848853,,33.75070487166551,26.8075755494505,,,1,BIS,
SWE,Sweden,1904,.98648834,,,,.8726128179524222,,,,1.1304995,JST,
SWE,Sweden,1940,1.8320497,,,,1.620566661911641,,,,1.1304995,JST,
SWE,Sweden,1935,1.8421159,,,,1.629470874339727,,,,1.1304995,JST,
SWE,Sweden,1880,.75496554,,,,.6678159321064455,,,,1.1304995,JST,
SWE,Sweden,1968,6.4095569,,,,5.669668221459442,,,,1.1304995,JST,
