ISO3,countryname,year,M3,ADB,CEPAC,HFS,JST,NBS,OECD_MEI,CS2,CS3,CS1,chainlinking_ratio,source,source_change
PRY,Paraguay,1995,4201081,,4201081,,,,,,,,1,CEPAC,
PRY,Paraguay,1996,5121646,,5121646,,,,,,,,1,CEPAC,
PRY,Paraguay,1997,5848774,,5848774,,,,,,,,1,CEPAC,
PRY,Paraguay,1998,6383574,,6383574,,,,,,,,1,CEPAC,
PRY,Paraguay,1999,7517293,,7517293,,,,,,,,1,CEPAC,
PRY,Paraguay,2000,7817683,,7817683,,,,,,,,1,CEPAC,
PRY,Paraguay,2001,9315968,,9315968,,,,,,,,1,CEPAC,
PRY,Paraguay,2002,9271003,,9271003,,,,,,,,1,CEPAC,
PRY,Paraguay,2003,10358456,,10358456,,,,,,,,1,CEPAC,
PRY,Paraguay,2004,11732635,,11732635,,,,,,,,1,CEPAC,
PRY,Paraguay,2005,12705907,,12705907,,,,,,,,1,CEPAC,
PRY,Paraguay,2006,14028941,,14028941,,,,,,,,1,CEPAC,
PRY,Paraguay,2007,18414280,,18414279,,,,,,,,1,CEPAC,
PRY,Paraguay,2008,23027608,,23027608,,,,,,,,1,CEPAC,
PRY,Paraguay,2009,28111268,,28111267,,,,,,,,1,CEPAC,
PRY,Paraguay,2010,34302544,,34302543,,,,,,,,1,CEPAC,
PRY,Paraguay,2011,38936308,,38936307,,,,,,,,1,CEPAC,
PRY,Paraguay,2012,43723972,,43723973,,,,,,,,1,CEPAC,
PRY,Paraguay,2013,53224864,,53224866,,,,,,,,1,CEPAC,
PRY,Paraguay,2014,60621936,,60621937,,,,,,,,1,CEPAC,
PRY,Paraguay,2015,69799448,,69799449,,,,,,,,1,CEPAC,
PRY,Paraguay,2016,73243144,,73243142,,,,,,,,1,CEPAC,
PRY,Paraguay,2017,79922552,,79922550,,,,,,,,1,CEPAC,
PRY,Paraguay,2018,84708920,,84708923,,,,,,,,1,CEPAC,
PRY,Paraguay,2019,93069240,,93069238,,,,,,,,1,CEPAC,
PRY,Paraguay,2020,111436992,,111436991,,,,,,,,1,CEPAC,
PRY,Paraguay,2021,120364608,,120364604,,,,,,,,1,CEPAC,
PRY,Paraguay,2022,124239520,,124239519.6,,,,,,,,1,CEPAC,
ROU,Romania,1882,3.6777785e-06,,,,,3.67777843000e-06,,,,,1,NBS,
ROU,Romania,1883,3.7324946e-06,,,,,3.73249460000e-06,,,,,1,NBS,
ROU,Romania,1884,3.8161470e-06,,,,,3.81614710200e-06,,,,,1,NBS,
ROU,Romania,1885,4.0250370e-06,,,,,4.02503688000e-06,,,,,1,NBS,
ROU,Romania,1886,4.1453577e-06,,,,,4.14535759000e-06,,,,,1,NBS,
ROU,Romania,1887,4.2814277e-06,,,,,4.28142784000e-06,,,,,1,NBS,
ROU,Romania,1888,4.2038168e-06,,,,,4.20381694000e-06,,,,,1,NBS,
ROU,Romania,1889,4.3418208e-06,,,,,4.34182093000e-06,,,,,1,NBS,
ROU,Romania,1890,4.5228899e-06,,,,,4.52288982000e-06,,,,,1,NBS,
ROU,Romania,1891,4.9492614e-06,,,,,4.94926150000e-06,,,,,1,NBS,
ROU,Romania,1892,4.8172096e-06,,,,,4.81720981700e-06,,,,,1,NBS,
ROU,Romania,1893,5.1009320e-06,,,,,5.10093192230e-06,,,,,1,NBS,
ROU,Romania,1894,4.5341690e-06,,,,,4.53416877440e-06,,,,,1,NBS,
ROU,Romania,1895,5.0158728e-06,,,,,5.01587275290e-06,,,,,1,NBS,
ROU,Romania,1896,5.3813178e-06,,,,,5.38131759260e-06,,,,,1,NBS,
ROU,Romania,1897,5.4418388e-06,,,,,5.44183897090e-06,,,,,1,NBS,
ROU,Romania,1898,5.9066028e-06,,,,,5.90660263560e-06,,,,,1,NBS,
ROU,Romania,1899,4.9603254e-06,,,,,4.96032551090e-06,,,,,1,NBS,
ROU,Romania,1900,4.9739638e-06,,,,,4.97396385080e-06,,,,,1,NBS,
ROU,Romania,1901,5.3404428e-06,,,,,5.34044294430e-06,,,,,1,NBS,
ROU,Romania,1902,5.7475531e-06,,,,,5.74755309670e-06,,,,,1,NBS,
ROU,Romania,1903,6.1597257e-06,,,,,6.15972559470e-06,,,,,1,NBS,
ROU,Romania,1904,6.2255244e-06,,,,,6.22552437090e-06,,,,,1,NBS,
ROU,Romania,1905,8.3013410e-06,,,,,8.30134111710e-06,,,,,1,NBS,
ROU,Romania,1906,8.7810058e-06,,,,,8.78100564450e-06,,,,,1,NBS,
ROU,Romania,1907,.000010313089,,,,,.0000103130886703,,,,,1,NBS,
ROU,Romania,1908,.000010519113,,,,,.0000105191128492,,,,,1,NBS,
ROU,Romania,1909,.000010781924,,,,,.000010781924161,,,,,1,NBS,
ROU,Romania,1910,.000012095029,,,,,.0000120950290922,,,,,1,NBS,
ROU,Romania,1911,.000013988028,,,,,.0000139880277048,,,,,1,NBS,
ROU,Romania,1912,.000016112159,,,,,.0000161121596851,,,,,1,NBS,
ROU,Romania,1913,.000016638012,,,,,.0000166380115924,,,,,1,NBS,
ROU,Romania,1914,.000016952745,,,,,.0000169527448612,,,,,1,NBS,
ROU,Romania,1915,.000018614495,,,,,.0000186144950024,,,,,1,NBS,
ROU,Romania,1916,.000027971872,,,,,.0000279718721035,,,,,1,NBS,
ROU,Romania,1917,.000040755502,,,,,.000040755502795,,,,,1,NBS,
ROU,Romania,1918,.000063244232,,,,,.0000632442302298,,,,,1,NBS,
ROU,Romania,1919,.000091041133,,,,,.0000910411357115,,,,,1,NBS,
ROU,Romania,1920,.00014883916,,,,,.0001488391642196,,,,,1,NBS,
ROU,Romania,1921,.00021025458,,,,,.00021025458189,,,,,1,NBS,
ROU,Romania,1922,.00027070957,,,,,.0002707095722417,,,,,1,NBS,
ROU,Romania,1923,.00030839775,,,,,.00030839776417,,,,,1,NBS,
ROU,Romania,1924,.00035393544,,,,,.0003539354416197,,,,,1,NBS,
ROU,Romania,1925,.00043105162,,,,,.0004310516164752,,,,,1,NBS,
ROU,Romania,1926,.00048742973,,,,,.0004874297266926,,,,,1,NBS,
ROU,Romania,1927,.00054600841,,,,,.00054600840726,,,,,1,NBS,
ROU,Romania,1928,.00059757661,,,,,.0005975766362712,,,,,1,NBS,
ROU,Romania,1929,.00064784457,,,,,.0006478445601772,,,,,1,NBS,
ROU,Romania,1930,.00068562425,,,,,.0006856242274422,,,,,1,NBS,
ROU,Romania,1931,.0005830861,,,,,.000583086133386,,,,,1,NBS,
ROU,Romania,1932,.0005339451,,,,,.0005339450873774,,,,,1,NBS,
ROU,Romania,1933,.00051664776,,,,,.0005166477864427,,,,,1,NBS,
ROU,Romania,1934,.00049474731,,,,,.00049474733301,,,,,1,NBS,
ROU,Romania,1935,.00052831566,,,,,.00052831563636,,,,,1,NBS,
ROU,Romania,1936,.00055613084,,,,,.00055613081193,,,,,1,NBS,
ROU,Romania,1937,.00063052273,,,,,.00063052270242,,,,,1,NBS,
ROU,Romania,1938,.00067064585,,,,,.00067064584631,,,,,1,NBS,
ROU,Romania,1939,.00080652622,,,,,.00080652622683,,,,,1,NBS,
ROU,Romania,1940,.0010132628,,,,,.00101326273665,,,,,1,NBS,
ROU,Romania,1941,.0014700948,,,,,.0014700948255,,,,,1,NBS,
ROU,Romania,1942,.0019509849,,,,,.0019509849763,,,,,1,NBS,
ROU,Romania,1943,.002482746,,,,,.00248274607205,,,,,1,NBS,
ROU,Romania,1944,.0044517494,,,,,.004451749205,,,,,1,NBS,
ROU,Romania,1945,.013758205,,,,,.01375820519,,,,,1,NBS,
ROU,Romania,1946,.068212479,,,,,.0682124763,,,,,1,NBS,
RUS,Russian Federation,1996,320241.66,,,,,,320241.666666667,,,,1,OECD_MEI,
RUS,Russian Federation,1997,413558.34,,,,,,413558.333333333,,,,1,OECD_MEI,
RUS,Russian Federation,1998,484091.66,,,,,,484091.666666667,,,,1,OECD_MEI,
RUS,Russian Federation,1999,795075,,,,,,795075,,,,1,OECD_MEI,
RUS,Russian Federation,2000,1272775,,,,,,1272775,,,,1,OECD_MEI,
RUS,Russian Federation,2001,1826766.6,,,,,,1826766.66666667,,,,1,OECD_MEI,
RUS,Russian Federation,2002,2392641.8,,,,,,2392641.66666667,,,,1,OECD_MEI,
RUS,Russian Federation,2003,3325716.8,,,,,,3325716.66666667,,,,1,OECD_MEI,
RUS,Russian Federation,2004,4500208.5,,,,,,4500208.33333333,,,,1,OECD_MEI,
RUS,Russian Federation,2005,6031491.5,,,,,,6031491.666666671,,,,1,OECD_MEI,
RUS,Russian Federation,2006,8271783.5,,,,,,8271783.333333329,,,,1,OECD_MEI,
RUS,Russian Federation,2007,11925408,,,,,,11925408.3333333,,,,1,OECD_MEI,
RUS,Russian Federation,2008,15151708,,,,,,15151708.3333333,,,,1,OECD_MEI,
RUS,Russian Federation,2009,16747250,,,,,,16747250,,,,1,OECD_MEI,
RUS,Russian Federation,2010,20706116,,,,,,20706116.6666667,,,,1,OECD_MEI,
RUS,Russian Federation,2011,24907934,,,,,,24907933.3333333,,,,1,OECD_MEI,
RUS,Russian Federation,2012,29128724,,,,,,29128725,,,,1,OECD_MEI,
RUS,Russian Federation,2013,33915232,,,,,,33915233.3333333,,,,1,OECD_MEI,
RUS,Russian Federation,2014,38211980,,,,,,38211980.8333333,,,,1,OECD_MEI,
RUS,Russian Federation,2015,45405904,,,,,,45405903.1666667,,,,1,OECD_MEI,
RUS,Russian Federation,2016,50128420,,,,,,50128420.58333331,,,,1,OECD_MEI,
RUS,Russian Federation,2017,51845936,,,,,,51845935.0833333,,,,1,OECD_MEI,
RUS,Russian Federation,2018,56898928,,,,,,56898927.75,,,,1,OECD_MEI,
RUS,Russian Federation,2019,61348560,,,,,,61348559.75,,,,1,OECD_MEI,
RUS,Russian Federation,2020,69627528,,,,,,69627524.0833333,,,,1,OECD_MEI,
RUS,Russian Federation,2021,77341272,,,,,,77341274.66666669,,,,1,OECD_MEI,
RUS,Russian Federation,2022,85614720,,,,,,85614721.4166667,,,,1,OECD_MEI,
SGP,Singapore,2000,182913,182913,,,,,,,,,1,ADB,
SGP,Singapore,2001,190317,190317,,,,,,,,,1,ADB,
SGP,Singapore,2002,188815,188815,,,,,,,,,1,ADB,
SGP,Singapore,2003,200044,200044,,,,,,,,,1,ADB,
SGP,Singapore,2004,212183,212183,,,,,,,,,1,ADB,
SGP,Singapore,2005,225700,225700,,,,,,,,,1,ADB,
SGP,Singapore,2006,268749,268749,,,,,,,,,1,ADB,
SGP,Singapore,2007,306755,306755,,,,,,,,,1,ADB,
SGP,Singapore,2008,342388,342388,,,,,,,,,1,ADB,
SGP,Singapore,2009,378526,378526,,,,,,,,,1,ADB,
SGP,Singapore,2010,410109,410109,,,,,,,,,1,ADB,
SGP,Singapore,2011,451666,451666,,,,,,,,,1,ADB,
SGP,Singapore,2012,485915,485915,,,,,,,,,1,ADB,
SGP,Singapore,2013,506900,506900,,,,,,,,,1,ADB,
SGP,Singapore,2014,524166,524166,,,,,,,,,1,ADB,
SGP,Singapore,2015,532945,532945,,,,,,,,,1,ADB,
SGP,Singapore,2016,573906,573906,,,,,,,,,1,ADB,
SGP,Singapore,2017,592340,592340,,,,,,,,,1,ADB,
SGP,Singapore,2018,615264,615264,,,,,,,,,1,ADB,
SGP,Singapore,2019,646712,646712,,,,,,,,,1,ADB,
SGP,Singapore,2020,729279,729279,,,,,,,,,1,ADB,
SGP,Singapore,2021,746322.88,746322.9,,,,,,,,,1,ADB,
SGP,Singapore,2022,761144.81,761144.8,,,,,,,,,1,ADB,
SGP,Singapore,2023,796056.5,796056.5,,,,,,,,,1,ADB,
SLB,Solomon Islands,2000,460.01001,460.01,,,,,,,,,1,ADB,
SLB,Solomon Islands,2001,416.25821,416.2582,,,,,,,,,1,ADB,
SLB,Solomon Islands,2002,442.77341,442.7734,,,,,,,,,1,ADB,
SLB,Solomon Islands,2003,548.22339,548.2234,,,,,,,,,1,ADB,
SLB,Solomon Islands,2004,645.42297,645.423,,,,,,,,,1,ADB,
SLB,Solomon Islands,2005,943.08002,943.08,,,,,,,,,1,ADB,
SLB,Solomon Islands,2006,1192.283,1192.283,,,,,,,,,1,ADB,
SLB,Solomon Islands,2007,1451.0031,1451.003,,,,,,,,,1,ADB,
SLB,Solomon Islands,2008,1567.1614,1567.1614,,,,,,,,,1,ADB,
SLB,Solomon Islands,2009,1830.7545,1830.75449,,,,,,,,,1,ADB,
SLB,Solomon Islands,2010,2074.6194,2074.6195,,,,,,,,,1,ADB,
SLB,Solomon Islands,2011,2609.7854,2609.7853,,,,,,,,,1,ADB,
SLB,Solomon Islands,2012,3063.677,3063.67689,,,,,,,,,1,ADB,
SLB,Solomon Islands,2013,3443.1538,3443.15384,,,,,,,,,1,ADB,
SLB,Solomon Islands,2014,3618.2473,3618.24732,,,,,,,,,1,ADB,
SLB,Solomon Islands,2015,4180.1636,4180.16355,,,,,,,,,1,ADB,
SLB,Solomon Islands,2016,4741.9604,4741.96056,,,,,,,,,1,ADB,
SLB,Solomon Islands,2017,4907.8252,4907.824972,,,,,,,,,1,ADB,
SLB,Solomon Islands,2018,5242.8916,5242.891509,,,,,,,,,1,ADB,
SLB,Solomon Islands,2019,5082.248,5082.247975,,,,,,,,,1,ADB,
SUR,Suriname,2006,2760.8,,2760.8,,,,,,,,1,CEPAC,
SUR,Suriname,2007,3552.7,,3552.7,,,,,,,,1,CEPAC,
SUR,Suriname,2008,4289.1001,,4289.1,,,,,,,,1,CEPAC,
SUR,Suriname,2009,4933.7002,,4933.7,,,,,,,,1,CEPAC,
SUR,Suriname,2010,5445,,5445,,,,,,,,1,CEPAC,
SUR,Suriname,2011,6601.5,,6601.5,,,,,,,,1,CEPAC,
SUR,Suriname,2012,8006.3999,,8006.4,,,,,,,,1,CEPAC,
SUR,Suriname,2013,8986,,8986,,,,,,,,1,CEPAC,
SUR,Suriname,2014,9482.5,,9482.5,,,,,,,,1,CEPAC,
SUR,Suriname,2015,10620.4,,10620.4,,,,,,,,1,CEPAC,
SUR,Suriname,2016,16154.6,,16154.6,,,,,,,,1,CEPAC,
SUR,Suriname,2017,17558.801,,17558.8,,,,,,,,1,CEPAC,
SUR,Suriname,2018,19154.6,,19154.6,,,,,,,,1,CEPAC,
SUR,Suriname,2019,20236,,20236,,,,,,,,1,CEPAC,
SUR,Suriname,2020,32812.602,,32812.6,,,,,,,,1,CEPAC,
SUR,Suriname,2021,47217.301,,47217.3,,,,,,,,1,CEPAC,
SUR,Suriname,2022,69342.398,,69342.39999999999,,,,,,,,1,CEPAC,
SWE,Sweden,1819,57.906231,,,,,,,,,56.463,1.0255606,CS1,
SWE,Sweden,1820,55.817162,,,,,,,,,54.426,1.0255606,CS1,
SWE,Sweden,1821,55.288998,,,,,,,,,53.911,1.0255606,CS1,
SWE,Sweden,1822,54.093193,,,,,,,,,52.745,1.0255606,CS1,
SWE,Sweden,1823,55.179264,,,,,,,,,53.804,1.0255606,CS1,
SWE,Sweden,1824,57.167824,,,,,,,,,55.743,1.0255606,CS1,
SWE,Sweden,1825,57.793419,,,,,,,,,56.353,1.0255606,CS1,
SWE,Sweden,1826,59.327656,,,,,,,,,57.849,1.0255606,CS1,
SWE,Sweden,1827,57.231411,,,,,,,,,55.805,1.0255606,CS1,
SWE,Sweden,1828,56.95451,,,,,,,,,55.535,1.0255606,CS1,
SWE,Sweden,1829,58.257996,,,,,,,,,56.806,1.0255606,CS1,
SWE,Sweden,1830,59.43124,,,,,,,,,57.95,1.0255606,CS1,
SWE,Sweden,1831,61.291603,,,,,,,,,59.764,1.0255606,CS1,
SWE,Sweden,1832,59.066139,,,,,,,,,57.594,1.0255606,CS1,
SWE,Sweden,1833,60.000423,,,,,,,,,58.505,1.0255606,CS1,
SWE,Sweden,1834,59.808643,,,,,,,,,58.318,1.0255606,CS1,
SWE,Sweden,1835,59.427135,,,,,,,,,57.946,1.0255606,CS1,
SWE,Sweden,1836,60.955223,,,,,,,,,59.436,1.0255606,CS1,
SWE,Sweden,1837,64.060616,,,,,,,,,62.464,1.0255606,CS1,
SWE,Sweden,1838,68.03466,,,,,,,,,66.339,1.0255606,CS1,
SWE,Sweden,1839,67.859291,,,,,,,,,66.16800000000001,1.0255606,CS1,
SWE,Sweden,1840,69.543266,,,,,,,,,67.81,1.0255606,CS1,
SWE,Sweden,1841,70.409866,,,,,,,,,68.655,1.0255606,CS1,
SWE,Sweden,1842,69.650948,,,,,,,,,67.91500000000001,1.0255606,CS1,
SWE,Sweden,1843,70.135017,,,,,,,,,68.387,1.0255606,CS1,
SWE,Sweden,1844,70.430382,,,,,,,,,68.675,1.0255606,CS1,
SWE,Sweden,1845,74.977715,,,,,,,,,73.10899999999999,1.0255606,CS1,
SWE,Sweden,1846,78.240021,,,,,,,,,76.29000000000001,1.0255606,CS1,
SWE,Sweden,1847,86.844475,,,,,,,,,84.68000000000001,1.0255606,CS1,
SWE,Sweden,1848,87.213676,,,,,,,,,85.04000000000001,1.0255606,CS1,
SWE,Sweden,1849,86.762428,,,,,,,,,84.59999999999999,1.0255606,CS1,
SWE,Sweden,1850,83.080666,,,,,,,,,81.01000000000001,1.0255606,CS1,
SWE,Sweden,1851,85.531754,,,,,,,,,83.40000000000001,1.0255606,CS1,
SWE,Sweden,1852,89.090454,,,,,,,,,86.87,1.0255606,CS1,
SWE,Sweden,1853,99.971649,,,,,,,,,97.48,1.0255606,CS1,
SWE,Sweden,1854,113.13985,,,,,,,,,110.32,1.0255606,CS1,
SWE,Sweden,1855,125.5799,,,,,,,,,122.45,1.0255606,CS1,
SWE,Sweden,1856,122.20581,,,,,,,,,119.16,1.0255606,CS1,
SWE,Sweden,1857,121.87762,,,,,,,,,118.84,1.0255606,CS1,
SWE,Sweden,1858,124.3082,,,,,,,,,121.21,1.0255606,CS1,
SWE,Sweden,1859,123.37495,,,,,,,,,120.3,1.0255606,CS1,
SWE,Sweden,1860,133.27161,,,,,,,,,129.95,1.0255606,CS1,
SWE,Sweden,1861,139.26086,,,,,,,,,135.79,1.0255606,CS1,
SWE,Sweden,1862,143.21953,,,,,,,,,139.65,1.0255606,CS1,
SWE,Sweden,1863,135.98935,,,,,,,,,132.6,1.0255606,CS1,
SWE,Sweden,1864,138.25583,,,,,,,,,134.81,1.0255606,CS1,
SWE,Sweden,1865,149.27036,,,,,,,,,145.55,1.0255606,CS1,
SWE,Sweden,1866,149.34213,,,,,,,,,145.62,1.0255606,CS1,
SWE,Sweden,1867,161.17711,,,,,,,,,157.16,1.0255606,CS1,
SWE,Sweden,1868,157.20818,,,,,,,,,153.29,1.0255606,CS1,
SWE,Sweden,1869,190.94913,,,,,,,,,186.19,1.0255606,CS1,
SWE,Sweden,1870,212.08594,,,,,,,,,206.8,1.0255606,CS1,1
SWE,Sweden,1871,247.90878,,,,249.61963,,,,,241.73,.99314618,JST,
SWE,Sweden,1872,315.91043,,,,318.09058,,,,,314.13,.99314618,JST,
SWE,Sweden,1873,355.38559,,,,357.83813,,,,,345.45,.99314618,JST,
SWE,Sweden,1874,401.77551,,,,404.54822,,,,,405.51,.99314618,JST,
SWE,Sweden,1875,406.40891,,,,409.21359,,,,,433.31,.99314618,JST,
SWE,Sweden,1876,434.05878,,,,437.05426,,,,,469.83,.99314618,JST,
SWE,Sweden,1877,418.91708,,,,421.80807,,,,,461.39,.99314618,JST,
SWE,Sweden,1878,398.99893,,,,401.75247,,,,,444.53,.99314618,JST,
SWE,Sweden,1879,409.85626,,,,412.68472,,,,,452.82,.99314618,JST,
SWE,Sweden,1880,455.20239,,,,458.34381,,,,,498.63,.99314618,JST,
SWE,Sweden,1881,475.36523,,,,478.64578,,,,,515.09,.99314618,JST,
SWE,Sweden,1882,510.51987,,,,514.04303,,,,,551.8200000000001,.99314618,JST,
SWE,Sweden,1883,540.0697,,,,543.79681,,,,,585.1900000000001,.99314618,JST,
SWE,Sweden,1884,577.2243,,,,581.20782,,,,,621.89,.99314618,JST,
SWE,Sweden,1885,596.9967,,,,601.11664,,,,,642.02,.99314618,JST,
SWE,Sweden,1886,619.96838,,,,624.24689,,,,,669.98,.99314618,JST,
SWE,Sweden,1887,634.63983,,,,639.01953,,,,,682.61,.99314618,JST,
SWE,Sweden,1888,659.45789,,,,664.00891,,,,,711.09,.99314618,JST,
SWE,Sweden,1889,683.34308,,,,688.0589,,,,,735.87,.99314618,JST,
SWE,Sweden,1890,711.9549,,,,716.86816,,,,,764.34,.99314618,JST,
SWE,Sweden,1891,741.83636,,,,746.95587,,,,,794.87,.99314618,JST,
SWE,Sweden,1892,758.20184,,,,763.43427,,,,,811.53,.99314618,JST,
SWE,Sweden,1893,793.79779,,,,799.27588,,,,,847.18,.99314618,JST,
SWE,Sweden,1894,834.87286,,,,840.6344,,,,,890.51,.99314618,JST,
SWE,Sweden,1895,878.81677,,,,884.88159,,,,,932.77,.99314618,JST,
SWE,Sweden,1896,931.67798,,,,938.1076,,,,,989.3200000000001,.99314618,JST,
SWE,Sweden,1897,1024.299,,,,1031.3678,,,,,1085.9,.99314618,JST,
SWE,Sweden,1898,1130.2435,,,,1138.0435,,,,,1197.05,.99314618,JST,
SWE,Sweden,1899,1244.642,,,,1253.2314,,,,,1322.27,.99314618,JST,
SWE,Sweden,1900,1348.822,,,,1358.1304,,,,,1430.9,.99314618,JST,
SWE,Sweden,1901,1441.3181,,,,1451.2648,,,,,1513.02,.99314618,JST,
SWE,Sweden,1902,1503.733,,,,1514.1105,,,,,1570.59,.99314618,JST,
SWE,Sweden,1903,1586.9329,,,,1597.8845,,,,,1649.85,.99314618,JST,
SWE,Sweden,1904,1661.5048,,,,1672.9709,,,,,1728.7,.99314618,JST,
SWE,Sweden,1905,1783.637,,,,1795.946,,,,,1855.21,.99314618,JST,
SWE,Sweden,1906,1965.5099,,,,1979.0741,,,,,2041.3,.99314618,JST,
SWE,Sweden,1907,2118.3552,,,,2132.9744,,,,,2198.23,.99314618,JST,
SWE,Sweden,1908,2235.5537,,,,2250.9814,,,,,2320.27,.99314618,JST,
SWE,Sweden,1909,2301.2751,,,,2317.1565,,,,,2386.03,.99314618,JST,
SWE,Sweden,1910,2404.7393,,,,2421.3347,,,,,2493.38,.99314618,JST,
SWE,Sweden,1911,2511.0906,,,,2528.4199,,,,,2602.03,.99314618,JST,
SWE,Sweden,1912,2648.3979,,,,2666.6748,,,,,2736.85,.99314618,JST,
SWE,Sweden,1913,2792.0764,,,,2811.345,,,,,2884.79,.99314618,JST,
SWE,Sweden,1914,2984.9661,,,,3005.5657,,,,,3071.63,.99314618,JST,
SWE,Sweden,1915,3281.519,,,,3304.1653,,,,,3377.07,.99314618,JST,
SWE,Sweden,1916,3956.9165,,,,3984.2236,,,,,4072.65,.99314618,JST,
SWE,Sweden,1917,4957.0742,,,,4991.2837,,,,,5102.65,.99314618,JST,
SWE,Sweden,1918,6639.5342,,,,6685.3545,,,,,6835.28,.99314618,JST,
SWE,Sweden,1919,7288.7744,,,,7339.0752,,,,,7503.92,.99314618,JST,
SWE,Sweden,1920,7533.2534,,,,7585.2412,,,,,7755.7,.99314618,JST,
SWE,Sweden,1921,7311.1626,,,,7361.6177,,,,,7527.05,.99314618,JST,
SWE,Sweden,1922,6899.7192,,,,6947.335,,,,,7103.4,.99314618,JST,
SWE,Sweden,1923,6592.2026,,,,6637.6963,,,,,6786.78,.99314618,JST,
SWE,Sweden,1924,6451.7871,,,,6496.3115,,,,,6642.24,.99314618,JST,
SWE,Sweden,1925,6397.7505,,,,6441.9023,,,,,6586.27,.99314618,JST,
SWE,Sweden,1926,6513.3813,,,,6558.3311,,,,,6705.4,.99314618,JST,
SWE,Sweden,1927,6659.3516,,,,6705.3086,,,,,6855.78,.99314618,JST,
SWE,Sweden,1928,6735.1504,,,,6781.6304,,,,,6933.89,.99314618,JST,
SWE,Sweden,1929,6974.9736,,,,7023.1089,,,,,7180.91,.99314618,JST,
SWE,Sweden,1930,7280.8794,,,,7331.1255,,,,,7495.98,.99314618,JST,
SWE,Sweden,1931,7336.062,,,,7386.689,,,,,7554.57,.99314618,JST,
SWE,Sweden,1932,7514.5234,,,,7566.3818,,,,,7738.35,.99314618,JST,
SWE,Sweden,1933,7685.7407,,,,7738.7808,,,,,7914.66,.99314618,JST,
SWE,Sweden,1934,7829.8867,,,,7883.9219,,,,,8063.1,.99314618,JST,
SWE,Sweden,1935,8084.8579,,,,8140.6523,,,,,8325.67,.99314618,JST,
SWE,Sweden,1936,8481.1279,,,,8539.6572,,,,,8733.74,.99314618,JST,
SWE,Sweden,1937,8908.6221,,,,8970.1016,,,,,9173.969999999999,.99314618,JST,
SWE,Sweden,1938,9500.2529,,,,9565.8154,,,,,9783.219999999999,.99314618,JST,
SWE,Sweden,1939,10113.672,,,,10183.468,,,,,10415,.99314618,JST,
SWE,Sweden,1940,10106.029,,,,10175.772,,,,,10407,.99314618,JST,
SWE,Sweden,1941,11196.937,,,,11274.208,,,,,11530,.99314618,JST,
SWE,Sweden,1942,12392.574,,,,12478.097,,,,,12762,.99314618,JST,
SWE,Sweden,1943,13978.808,,,,14075.277,,,,,14395,.99314618,JST,
SWE,Sweden,1944,15505.155,,,,15612.158,,,,,15967,.99314618,JST,
SWE,Sweden,1945,17036.445,,,,17154.016,,,,,17544,.99314618,JST,
SWE,Sweden,1946,18224.646,,,,18350.416,,,,,18767,.99314618,JST,
SWE,Sweden,1947,19205.016,,,,19337.551,,,,,19777,.99314618,JST,
SWE,Sweden,1948,20220.605,,,,20360.15,,,,,20823,.99314618,JST,
SWE,Sweden,1949,21884.758,,,,22035.787,,,,,22537,.99314618,JST,
SWE,Sweden,1950,23296.352,,,,23457.123,,,,,23990,.99314618,JST,
SWE,Sweden,1951,26429.211,,,,26611.602,,,,,27216,.99314618,JST,
SWE,Sweden,1952,27645.492,,,,27836.277,,,,,28469,.99314618,JST,
SWE,Sweden,1953,30419.752,,,,30629.682,,,,,31326,.99314618,JST,
SWE,Sweden,1954,32407.039,,,,32630.684,,,,,33372,.99314618,JST,
SWE,Sweden,1955,33556.203,,,,33787.777,,,,,34556,.99314618,JST,
SWE,Sweden,1956,35557.016,,,,35802.398,,,,,36616,.99314618,JST,
SWE,Sweden,1957,38280.555,,,,38544.734,,,,,39421,.99314618,JST,
SWE,Sweden,1958,41466.309,,,,41752.473,,,,,42701,.99314618,JST,
SWE,Sweden,1959,46583.852,,,,46905.332,,,,,47971,.99314618,JST,1
SWE,Sweden,1960,47452,,,,47779.473,,47452,,,48865,1,OECD_MEI,
SWE,Sweden,1961,50373,,,,50879,,50373,,,52035,1,OECD_MEI,
SWE,Sweden,1962,55299,,,,55802,,55299,,,57076,1,OECD_MEI,
SWE,Sweden,1963,60022,,,,60574,,60022,,,61954,1,OECD_MEI,
SWE,Sweden,1964,65029,,,,65131,,65029,,,66612,1,OECD_MEI,
SWE,Sweden,1965,68910,,,,68565,,68910,,,70135,1,OECD_MEI,
SWE,Sweden,1966,75120,,,,74113,,75120,,,76111,1,OECD_MEI,
SWE,Sweden,1967,84580,,,,83887,,84580,,,85835,1,OECD_MEI,
SWE,Sweden,1968,94469,,,,93402,,94469,,,95583,1,OECD_MEI,
SWE,Sweden,1969,98425,,,,97893,,98425,,,100222,1,OECD_MEI,
SWE,Sweden,1970,103798,,,,103316,,103798,,,105792,1,OECD_MEI,
SWE,Sweden,1971,114296,,,,113576,,114296,,,116295,1,OECD_MEI,
SWE,Sweden,1972,128157,,,,126945,,128157,,,129989,1,OECD_MEI,
SWE,Sweden,1973,145844,,,,143239,,145844,,,146690,1,OECD_MEI,
SWE,Sweden,1974,159523,,,,155990,,159523,,,159732,1,OECD_MEI,
SWE,Sweden,1975,178664,,,,175763,,178664,,,179963,1,OECD_MEI,
SWE,Sweden,1976,187535,,,,184701,,187535,,,189087,1,OECD_MEI,
